Id,highlighted,text,ru_trans,tags,prefix,suffix,highlighted_html,suffix_html,position_start,position_end,start_container,end_container,chapter,ch_num,lang,overlap,img_src,alt_text_eng,dog_sound
NFZtJrzXEeyqVhOkaiFp1g,не ахти,"Colloquial: not good, bad. ",Разговорное выражение.,['register/style'],"ается. Нет, сказали, оно у него ",", табак его обстоятельство, 
тол",не ахти,", табак его обстоятельство, 
тол",5587,5594,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01,ru,none,[],[],False
60dIJi7IEe2yxUf-HSpPHw,табак его обстоятельство,"A variation on the set expression ""наше дело табак"" (fugazi, snafu, our situation is in a bad state).","Вариация выражения ""наше дело табак"" — плохое положение дел.","['phraseologism', 'register/style']","т, сказали, оно у него не ахти, ",", 
только и остается утех, что м",табак его обстоятельство,", 
только и остается утех, что м",5596,5620,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01,ru,none,[],[],False
76QQiLzXEeyEIM8qWi0Drw,мысле́те выделывать,"""Myslete"" is the old name for the letter 'm'. However, there is also the expression ""myslete vypisyvat'"" (to write out an m), that is, ""to go zigzagging"" (about a drunken person). Alcohol theme.","""Мыслете"" - это старинное название буквы ""м"". Но существует и выражение ""мыслете выписывать"" (о пьяном человеке), то есть ""идти зигзагами"".","['phraseologism', 'archaism', 'explanatory', 'theme']","о, 
только и остается утех, что ",". Дама же: нет уж, 
вы уж лучше ",мысле́те выделывать,". Дама же: нет уж, 
вы уж лучше ",5651,5670,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01,ru,none,[],[],False
ObEktiJLEe6yqkfUdBzKEA,Дама,"Orina, along with her variants, is the primary female character in the novel. In a sense, she is the only female figure in *Between Dog and Wolf*. As D.B. Johnson summarizes, the “promiscuous heroine Orina-Mariia is a train dispatcher, a princess in her dispatcher’s tower, who entertains her coworkers in her bed. Some of her orgiastic trysts take place near the train tracks to which her lovers tie her meddling husband Il'ia. Orina, in at least one time dimension, is killed by a train as she belatedly tries to save Il'ia who loses his leg” (“Twilight Cosmos” 647). Ilya is obsessed with this woman, and this passion “is the ultimate source of the woes that befall Il'ia, the itinerant grinder. It is his passion for the faithless slut Orina that brings about his misfortunes: the loss of his leg, his wandering life as a drunken grinder, and the grisly events that lead to his death” (643). Orina, alternatively called Maria, exists in the book also in another version, as *ta dama*, that dame, “a mysterious woman who appears along the river seeking Il'ia and, failing to find him, takes away a new lover each time [...]. Her chance lovers return days later, sexually depleted and without interest in life. They usually die by their own hand” (645). In this figure (which embodies “virtually all female figures in the book,” D.B. Johnson, “Sasha Sokolov’s *Between Dog and Wolf* and the Modernist Tradition” 211), Sokolov merges two of his major literary themes: sex and death. Thus, Orina, Maria, that dame (*ta dama*, *ta devochka*, *ta bobylka*, *ta babulya* — all linked by the demonstrative “ta”), “Life Everlastin,” and death in general make up a unique polymorphic character. Smith notices that this female figure “does not appear at all in the verse. The episode of the sexual encounter between this figure and the sailors, which reoccurs obsessively in the prose, is correspondingly absent from the verse passages” (333). Olga Matich suggests the existence of a literary subtext for Sokolov’s novel: “Pilniak’s lesser known story *Mother Earth* (*Mat' syra zemlia* 1927) about the violent confrontation between a naive young Bolshevik and an archaic Volga peasant community at the time of the Civil War. It is a kind of love story between the city-bred Bolshevik and the horse-tanner and young earth mother Arina, impaled by the Cossacks in one of the story’s many violence-ridden episodes. A variation on the Scythian juxtaposition of nature and culture, the story also depicts Arina’s maternal love for a fox cub, whom she tries to tame, thinking it is a wolf” (“Sasha Sokolov and His Literary Context” 312). The name Orina may also carry an echo of Pushkin's famous nurse Arina Rodionovna (Toker 353). Mario Caramitti proposes three recurring hypostases of ta dama across Sokolov’s novels: a first hypostasis is that of a “mysterious woman carrying an obscure menace and/or sexual temptation”; a second hypostasis is that of an “apparently better defined and concrete woman being the object of desire for the main character”; and the third hypostasis is that of a “child-woman, often mentally retarded, often victim of violences, who touches upon a slightly more sublimated erotic sphere” (“Amore e morte” 114). Caramitti also adds that in the novel one of *ta dama*'s victims, before or after committing suicide, explicitly calls her “вечная жизнь” (Life Everlastin): “it is precisely in the coitus with eternity, in a region of oblivion that it is most difficult to place on this side or on the other side of the Lethe, that the male protagonist finds the widest surface of contact with this protean female entity of now vast symbolic implications” (118). Among Orina’s many lovers and among the men who take advantage of her, there is also Yakov, her son, who is in a way “re-enacting the role of the lame Oedipus” (Johnson, “Sasha Sokolov’s *Between Dog and Wolf* and the Modernist Tradition” 212). In chapter 14, Orina’s patronymic is said to be “Ignat’evna” (daughter of Ignatii): the name Ignatii possibly comes from the Latin ""ignis"" (fire) (R258/E190). Given that Orina is depicted here through her lust, such a patronymic seems apt. Her last name is said to be alternatively Neklina and Paklina (Spacklin, in translation): “You were called around the barracks Orina Neklina, and to whom do you belong now, to what kind of, let’s suppose, Spacklin, ah?” (R246/E169). On the border with Ukraine, close to Mariupol' and to Chekhov’s hometown Taganrog, there is Rostov district named [Neklinovsky](https://www.google.com/maps/place/Neklinovsky+District,+Rostov+Oblast,+Russia/@47.3401775,38.4573479,10z/data=!3m1!4b1!4m6!3m5!1s0x40e15b225bc1e679:0xcfd2211cda636f94!8m2!3d47.4046214!4d38.9174539!16s%2Fm%2F0h3m72r?entry=ttu). *Paklia* and *paklina* are regional terms indicating different things: a left-handed person, an unhandy and clumsy person, a bony hand, a piece of hemp or coarse fiber, messy hair. The terms паклен and неклен are named for the Tatar maple (note the slight differences in the spelling between the tree names and Orina’s surnames: Неклина, Паклина). As Sokolov explains,  “Apparently, the author of the Notes and Ilya know or have heard about a man named Paklin. Ilya says that Arina's last name was Neklina, probably after one of her men. And now, years later, Ilya assumes, she lives with someone else, whose last name suggests to him the tree’s other name” (personal communication, July 7, 2023).","Орина (со всеми ее вариациями) является главным женским персонажем в романе. В каком-то смысле, она — единственная женская фигура в ""Между собакой и волком"". Как подытоживает Д. Б. Джонсон: “Героиня-гулена Орина-Мария — диспетчер поездов, принцесса в своей диспетчерской башне, развлекающая коллег в постели. Некоторые из ее оргиастических рандеву происходят рядом с железнодорожными путями, к которым любовники привязывают ее назойливого мужа Илью. Орина, по крайней мере, в одном из временных измерений, погибает под колесами поезда, тщетно пытаясь спасти потерявшего ногу Илью” (“Twilight Cosmos” 647). Илья одержим этой женщиной, и эта страсть “является первичным источником бед, постигающих странствующего точильщика Илью”. Именно его страсть к неверной Орине стала причиной его несчастий: потери ноги, бродячей жизни пьяного точильщика и страшных событий, приводящих к его смерти” (643). Орина, иначе называемая Марией, существует в романе и в иной вариации как та дама, “таинственная женщина, которая появляется у реки в поисках Ильи и, не найдя его, каждый раз уводит нового любовника [ …]. Ее случайные любовники возвращаются через несколько дней сексуально истощенные и лишенные интереса к жизни. Обычно они кончают жизнь самоубийством” (645). В этой фигуре, воплощающей в себе “практически все женские образы романа” (Johnson, “Sasha Sokolov’s 'Between Dog and Wolf' and the Modernist Tradition” 211), Соколов соединяет две свои основные литературные темы: секс и смерть. Таким образом, Орина, Мария, *та дама* (*та девочка, та бобылка, та бабуля* — все объединены указательным “та”), “вечная жизнь” и смерть в целом составляют уникальный полиморфный персонаж. Смит замечает, что эта женская фигура “ни разу не появляется в поэтических отрывках. Эпизод сексуального контакта между героиней и матросами, навязчиво повторяющийся в прозе, соответственно отсутствует в стихотворных главах” (333). О. Матич предполагает существование литературного подтекста романа Соколова: “Менее известный рассказ Пильняка 'Мать сыра-земля' (1927) о жестоком противостоянии наивного молодого большевика и архаичной волжской крестьянской общины в годы Гражданской войны. Это своего рода история любви воспитанного в городе большевика и кожевенницы, молодой матери-земли Арины, пронзенной казаками в одном из многочисленных кровопролитных эпизодов повести. Рассказ — вариация скифского сопоставления природы и культуры — изображает материнскую любовь Арины к лисенку, которого она пытается приручить, думая, что это волк” (“Sasha Sokolov and His Literary Context” 312). Имя Орина может также быть отголоском имени знаменитой пушкинской няни Арины Родионовны (Toker 353). М. Карамитти обозначает три повторяющиеся ипостаси “той дамы” в романах Соколова: первая ипостась — “таинственная женщина, несущая смутную угрозу и/или сексуальное искушение”; вторая ипостась — “явно более определенная и конкретная женщина, являющаяся объектом вожделения главного героя”; и третья ипостась — это “ребенок-девочка, часто умственно отсталая, часто жертва насилия, затрагивающая несколько более сублимированную эротическую сферу” (“Amore e morte” 114). Карамитти также добавляет, что в романе одна из жертв той дамы до или после своего самоубийства открыто называет ее “вечной жизнью”: “именно в соитии с вечностью, в области забвения, которую сложно поместить по ту или иную сторону Леты, главный герой достигает максимального контакта с этой многогранной женской сущностью, имеющей огромное символическое значение” (118). Среди многочисленных любовников Орины и пользующихся ею мужчин есть и ее сын Яков, который в каком-то смысле “воспроизводит роль хромого Эдипа” (Johnson, “Sasha Sokolov’s 'Between Dog and Wolf' and the Modernist Tradition” 212). В главе 14 упоминается отчество Орины — Игнатьевна (дочь Игнатия). Имя Игнатий вероятно происходит от латинского “ignis” (огонь) (Р258/Е190). Учитывая, как Орина изображается через свою похоть, такое отчество действительно уместно. Ее фамилия попеременно Неклина и Паклина (Спаклина в английском переводе): “Величали тебя по баракам — Орина Неклина, чья теперь ты, какого, положим, Паклина?” (Р246/Е169). Недалеко от украинской границы, около Мариуполя и Таганрога, родного города Чехова, в Ростовской области находится [Неклиновский район](https://www.google.com/maps/place/Neklinovsky+District,+Rostov+Oblast,+Russia/@47.3401775,38.4573479,10z/data=!3m1!4b1!4m6!3m5!1s0x40e15b225bc1e679:0xcfd2211cda636f94!8m2!3d47.4046214!4d38.9174539!16s%2Fm%2F0h3m72r?entry=ttu). ""Пакля"" и ""паклина"" — региональные термины, имеющие разнообразные значения: левша, неуклюжий и бездарный человек, костлявая рука, кусок пеньки или грубого волокна, растрепанные волосы. Термины паклен и неклен относятся к полевому клену (стоит обратить внимание на небольшие различия в написании названий дерева и фамилий Орины: Неклина, Паклина). Как поясняет Соколов: “Очевидно, автор Записок и Илья знают или слышали о человеке по фамилии Паклин. Илья говорит, что Орину звали Неклина, вероятно, по одному из ее мужей. А теперь, спустя годы, предполагает Илья, она живет с кем-то другим, фамилию которого подсказывает ему другое название дерева” (личная переписка, 7 июля 2023).","['character', 'intertextuality', 'intratextuality', 'theme']"," утех, что мысле́те выделывать. "," же: нет уж, 
вы уж лучше не поз",Дама," же: нет уж, 
вы уж лучше не поз",5672,5676,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01,ru,none,[],[],False
t49hgt0nEeygBp_IkYLYWg,чудить,"Colloquial: to joke around, to fool around, to play hijinks. However, there is an echo of чудо (*chudo*, miracle) in this word, creating an association with Nikolai the *Helper*.","Разговорное: шутить, валять дурака. Однако, слово ""чудить"" также перекликается с ""чудом"", строя параллель с Николаем Угодником.",['register/style'],ж лучше не позволяйте ему здесь,", ну его, неказистого. 
И богаде",чудить,", ну его, неказистого. 
И богаде",5726,5732,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01,ru,none,[],[],False
gwafSN0nEeyeg7cEjHVtxA,неказистого,"Colloquial: unsightly, plain, ugly","Разговорное: некрасивый, убогий, безобразный.",['register/style'],"ляйте ему здесь чудить, ну его, ",". 
И богаделы просили Угодника: ",неказистого,". 
И богаделы просили Угодника: ",5742,5753,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01,ru,none,[],[],False
f4EJUEzDEe6SffcAU2DBWA,concertina,"A concertina (an accordion or harmonium). Ilya later refers to this instrument in chapter 6 (R191/E73). Throughout the novel, Ilya mixes up instrument vocabulary and refers to his accordion by various names.",,"['music', 'intratextuality']",other thing if you had your own,", you’d hang 
around the embarca",concertina,", you’d hang 
around the embarca",5746,5756,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. DISCORDS BEYOND THE ITIL,01,en,none,['https://upload.wikimedia.org/wikipedia/commons/b/bf/Wheatstone_English_Concertina.jpg'],[''],False
7myQbN0nEeyzP08a8xTswg,богаделы,Archaism: one who lives in an almshouse.,"Архаизм: человек, который живет в приюте для престарелых и инвалидов.",['archaism'],"чудить, ну его, неказистого. 
И ",просили Угодника: сделай нам од,богаделы,просили Угодника: сделай нам од,5758,5766,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01,ru,none,[],[],False
qGBuhhqJEe6kusOX224ZUA,Угодника,"Nikolay Ugodnik (Helperov in Boguslawski’s translation) is sometimes addressed with the diminutive Kolya. He is the protagonist of Note XVIII, “Transfiguration of Nikolay Helperov.” Here he is described in this manner: “We are pilgrims—he’s one far above us all, / We are cripples—he’s one far above the rest.” At the end of the Note, after a night of heavy drinking, Nikolay is transfigured (he has died): “Kolya learned to fly! / Crutches—like a pair of wings he bore. / He had turned into a falcon, poor old guy. / Drank too much. And he simply was no more.” (R204–205/E96). His life as “sincere loser in this world” is actually told by Ilya in chapter 1: his wife “got together with a wolf slayer and chased the Helper away from the house”; then, he tried to find a place to stay in Gorodnishche but was refused refuge at the “shelter for the unhearin”; he finally finds a place at the “house of the transient homeless,” but soon the “dame” notices him and asks: “Who’s the one so unsightly over there among you at the rink? Not to worry; it’s just Nikolka here among us skatin at the rink.” She asks the almshouse’s tenants to not let him live there forever, and after he leaves the house, it is reported that “durin a drunken incident got slightly upset and vanished somewhere, and it’s rather unlikely he’ll return” (R1501–151/E3–4). However, there is a second Nikolay in the book (appearing already in chapter 1), a young man from the village of Ploski (thus he is also called “Nikolay Ploskovsky”) who “never had his own name or, more precisely, had, but too long ago. And when that Nikolay the Helper went thru his transfiguration and flew away, this one snatched his name for himself—he did not allow, as they say, the goods to get wasted” (R153/E8). The name Nikolay (Nicholas) comes from the Greek words for “victory” and “people.” According to Eastern Orthodoxy, Nikolay Ugodnik (or Nikolay Chudotvorets, the Wonderworker) is Saint Nicholas, bishop of Myra (also known as Saint Nicholas of Bari), patron saint of travelers (sailors, merchants), prisoners, orphans and children in general, and others. Saint Nicholas is profoundly venerated by Russian Orthodoxy, and his life is often interpreted as concretizing various key ideas (wandering or continuous motion as source of salvation and purity; a mix of “otherness” and belonging). The figure of Saint Nicholas has served as the basis for a number of folkloric legends in Eastern Slavic tradition, and one of the most popular tales describes Nicholas as a wanderer across the Russian lands testing people for generosity, piety, and hospitality (see also T. Tsivian’s article “Nikolai Ugodnik — strannik na Russkoi zemle” 59).","Николай Угодник (сокращённо — Коля) — протагонист Записки 18, ""Преображение Николая Угодникова"". Там он описывается следующим образом: ""Мы — калики, он — калика из калик, / Мы — калеки, он — калека средь калек."" В конце Записки говорится, что после ночи тяжелого пьянства Николай преображается (умирает): ""летит Коля-Николай: / Костыли — как два крыла над головой. / Обратился, бедолага, в сокола́: / Перепил. И боле не было его"" (R204–205/E96). О жизни Николая как ""выступавшего по́ миру искреннего незадачника"" рассказывает Илья в главе 1: его жена ""поладила с волкобоем и сжила Угодника долой со двора""; затем он пытается найти ночлег в Городнище и встречает отказ от ""незрячего приюта"", но наконец останавливается в ""доме заезжих бездомных"", ""дама"" замечает его и спрашивает: ""Что это там у вас между вами невзрачный какой на катке? Не беспокойся, это просто Николка у нас между нами катается себе на катке."" Она просит владельцев приюта, чтобы они не позволили ему задержаться навсегда. После того, как Николай покидает заведание, сообщается, что он ""по пьяному делу маленько погорячился и куда-то такое пропал, да и вряд ли, пожалуй, объявится"" (R1501–151/E3–4). Впрочем, в книге также есть и второй Николай, уже появлявшийся в главе 1: молодой человек из Плосков (поэтому его и зовут Николай Плосковский), ""у которого имени собственного не было никогда, верней, было, но слишком давно. И когда Николаю Угоднику вышло преображение и он улетел, этот имя его себе урвал — не дал, называется, добру пропасть"" (R153/E8). Имя Николай (Николас) происходит от греческих определений ""победы"" и ""людей"". Согласно восточному православию, Николай Угодник (Николай Чудотворец, Святитель Николай) — Святой Николас, архиепископ Мир Ликийских (также известен как Святой Николай Барийский), святой покровитель путешественников (моряков, торговцев), заключенных, сирот, детей в принципе и остальных. Николай Чудотворец глубоко почитается в русском православии, а его жизнь интерпретируется как воплощение ряда важнейших представлений (блуждание или непрерывное движение как источник спасения и очищения; сочетание ""инаковости"" и чувства связи, сопричастности). Его образ послужил фундаментом для различных фольклорных сюжетов в восточнославянской традиции. Одна из самых известных сказок рассказывает о Николае как о страннике, блуждающего по русским землям и проверяющего людей на щедрость, благочестие и гостеприимство (см. также T. Tsivian, article ""Nikolai Ugodnik — strannik na Russkoi zemle"" 59).","['character', 'intertextuality', 'intratextuality', 'folklore', 'religion']","еказистого. 
И богаделы просили ",": сделай нам одолжение, не живи-",Угодника,": сделай нам одолжение, не живи-",5775,5783,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01,ru,none,[],[],False
4ZYO_Mo8Eey1aDsyqEy-Jg,embarcaderos,"A floating pier or railway platform. Both locations-images are relevant to the novel: the characters shuttle back and forth across the Volga River, and Ilya loses his leg to a train. In 1837 the first train appeared in the Russian Empire, connecting Tsarskoe Selo and St. Petersburg. Since then, trains and railroads have become an important theme in Russian literature, relevant still today. From the elite’s means of transportation (see the train scenes in Lev Tolstoy’s *Anna Karenina*, for example) to popular commutes (see Zoshchenko’s short story ""A Pleasant Meeting,"" Venedikt Yerofeev’s masterpiece *Moscow to the End of the Line*, or the recent book by Dmitry Danilov *Empty Trains 2022*), trains have represented an essential trait of everyday life. In Sokolov’s oeuvre trains and railroads occupy a key place, as D.B. Johnson convincingly demonstrated in his 1986 article “Sasha Sokolov's Twilight Cosmos: Themes and Motifs”: the river and the railroad are the central themes in Sokolov’s literary world, as they connect all other themes (time, death, memory, and sex). Railroad theme.",,"['setting', 'theme', 'location']","certina, you’d hang 
around the ",and just put the proceeds into,embarcaderos,and just put the proceeds into,5781,5793,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. DISCORDS BEYOND THE ITIL,01,en,none,[],[],False
O9JgAAK5Ee29tiNjjntYvw,"не живи-ка, 
брат, вечно","Compare to ""Life-Everlastin'"" (Вечная Жизнь), one of Orina's forms and a manifestation of the Volga, which first appears in chapter 10. An echo-repetition of their first welcoming to Nikolai a few lines above: ""zhivi-ka, brat, vechno.""","Можно сравнить с ""Вечной Жизнью"", одним из образов Орины и прототипом Волги, упоминаемой в главе 10. Отголосок-повтор первого приветствия Николаю несколькими строками выше: ""живи-ка, брат, вечно"". ","['intratextuality', 'character']","Угодника: сделай нам одолжение, ",", а то нарекания. Ничего не отве","не живи-ка, 
брат, вечно",", а то нарекания. Ничего не отве",5807,5831,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01,ru,none,[],[],False
TPsdCiFsEe22uJM61o5Tzg,ка,Colloquial: suffix added to imperatives to express urgency.,"Разговорное: суффикс, добавляемый к императивам для выражения неотложности.",['register/style'],": сделай нам одолжение, не живи-",", 
брат, вечно, а то нарекания. ",ка,", 
брат, вечно, а то нарекания. ",5815,5817,/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[144],/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[144],01. ЗАИТИЛЫЦИНА,01,ru,full,[],[],False
smJxkkzDEe6WZqNedBxUGQ,"Nikolay 
Helperov","Nikolay Ugodnik (Helperov in Boguslawski’s translation) is sometimes addressed with the diminutive Nikolka/Kolya. He is the protagonist of Note XVIII, “Transfiguration of Nikolay Helperov.” Here he is described in this manner: “We are pilgrims—he’s one far above us all, / We are cripples—he’s one far above the rest.” At the end of the Note, after a night of heavy drinking, Nikolay is transfigured (he has died): “Kolya learned to fly! / Crutches—like a pair of wings he bore. / He had turned into a falcon, poor old guy. / Drank too much. And he simply was no more.” (R204–205/E96). His life as “sincere loser in this world” is actually told by Ilya in chapter 1: his wife “got together with a wolf slayer and chased the Helper away from the house”; then, he tried to find a place to stay in Gorodnishche but was refused refuge at the “shelter for the unhearin”; he finally finds a place at the “house of the transient homeless,” but soon the “dame” notices him and asks: “Who’s the one so unsightly over there among you at the rink? Not to worry; it’s just Nikolka here among us skatin at the rink.” She asks the almshouse’s tenants to not let him live there forever, and after he leaves the house, it is reported that “durin a drunken incident got slightly upset and vanished somewhere, and it’s rather unlikely he’ll return” (R1501–151/E3–4). However, there is a second Nikolay in the book (appearing already in chapter 1), a young man from the village of Ploski (thus he is also called “Nikolay Ploskovsky”) who “never had his own name or, more precisely, had, but too long ago. And when that Nikolay the Helper went thru his transfiguration and flew away, this one snatched his name for himself—he did not allow, as they say, the goods to get wasted” (R153/E8). The name Nikolay (Nicholas) comes from the Greek words for “victory” and “people.” According to Eastern Orthodoxy, Nikolay Ugodnik (or Nikolay Chudotvorets, the Wonderworker) is Saint Nicholas, bishop of Myra (also known as Saint Nicholas of Bari), patron saint of travelers (sailors, merchants), prisoners, orphans and children in general, and others. Saint Nicholas is profoundly venerated by Russian Orthodoxy, and his life is often interpreted as concretizing various key ideas (wandering or continuous motion as source of salvation and purity; a mix of “otherness” and belonging). The figure of Saint Nicholas has served as the basis for a number of folkloric legends in Eastern Slavic tradition, and one of the most popular tales describes Nicholas as a wanderer across the Russian lands testing people for generosity, piety, and hospitality (see also T. Tsivian’s article “Nikolai Ugodnik — strannik na Russkoi zemle” 59).",,"['religion', 'intertextuality', 'character', 'folklore', 'intratextuality']",for that we would keep you. So,stood up in front of them in hi,"Nikolay 
Helperov",stood up in front of them in hi,5877,5894,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. DISCORDS BEYOND THE ITIL,01,en,none,[],[],False
WNtJFt0oEeyBe3eKDxkx5w,немым,"Nikolai is, apparently, blind, deaf, and mute. Caramitti talks about an ""infinite gallery of crippled"" (бесконечная галерея калек) in Sokolov's oeuvre (""Mul'tfil'm"" 363). Two of Sokolov's early stories were about the blind as well: ""The Old Helmsman"" (""Staryi shturman"") and ""All the Colors of the Rainbow"" (""Vse tsveta radugi""). Elena Kravchenko notes a parallel between this theme in Sokolov's first published stories and the nature of his writing in general: ""They were published in Braille, the language by which corporality took the centre stage, outlasting the artefact of reality: not its expression but its embodiment"" (*The Prose* 2).","Как выясняется, Николай слеп, глух и нем. Карамитти говорит о ""бесконечной галерее калек"" в творчестве Соколова (Caramitti, ""Mul'tfil'm"" 363). Два ранних рассказа Соколова также написаны о слепых: ""Старый штурман"" и ""Все цвета радуги"". Е. Кравченко отмечает параллель между данным мотивом в ранних историях Соколова и его стилем письма в целом: ""Они были напечатаны шрифтом Брайля — языком, благодаря которому материальность вышла на первый план, опережая артефакт реальности: не ее выражение, а ее воплощение"" (Kravchenko, ""The Prose"" 2).","['character', 'intertextuality', 'self-reference']"," ответил, ведь слыл ко всему 
и ",", и он отправился из заведения в",немым,", и он отправился из заведения в",5890,5895,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01,ru,none,[],[],False
wmGoiEzDEe6ECK-6ktcSew,"his entire shriveled 
height",Ironic oxymoron.,,"['pun', 'irony']",ov stood up in front of them in," and, angrily cryin with his bur","his entire shriveled 
height"," and, angrily cryin with his bur",5924,5952,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. DISCORDS BEYOND THE ITIL,01,en,none,[],[],False
eCYz5rzYEeyNcCOcsMhs9A,пригрела,Colloquial: to welcome fondly.,Разговорное слово.,['register/style'],"аль и даже не обернулся. 
И его ",артель по сбору всевозможного ут,пригрела,артель по сбору всевозможного ут,5960,5969,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01,ru,none,[],[],False
qYj7Lt0oEeym_h8rIYp06w,утиля,An echo of the Itil' (Итиль) River.,Отголосок названия реки Итиль.,['sound play'],а артель по сбору всевозможного,". Известили, 
что излишней выслу",утиля,". Известили, 
что излишней выслу",5999,6004,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01,ru,none,[],[],False
15w9TkzDEe6Z0jeLmE88cg,overseas,Ilya and Orina will have encounters with sailors later in the novel.,,['intratextuality']," burnin walleyes, shouted: 
You "," seedpods, if I had my own music",overseas," seedpods, if I had my own music",6012,6020,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. DISCORDS BEYOND THE ITIL,01,en,none,[],[],False
BCW24OyCEeypZeOyk9Jl3w,излишней выслугой лет у них не блеснул,He did not live long there.,Не долго ему дано было там жить.,['explanatory'],"зможного утиля. Известили, 
что ",", но что по пьяному 
делу малень",излишней выслугой лет у них не блеснул,", но что по пьяному 
делу малень",6022,6060,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01,ru,none,[],[],False
Bxacvso9EeyVA59BXxevbg,musick,Archaic spelling of music. Continues the sickness theme (in the translation).,,"['archaism', 'theme']","rseas seedpods, if I had my own ",", would I ask 
you what to do, r",musick,", would I ask 
you what to do, r",6047,6053,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. DISCORDS BEYOND THE ITIL,01,en,none,[],[],False
NP7aUt0pEeywqtd-SelsNg,погорячился,"Colloquial: to get upset, heat up.","Разговорное: вспылить, разозлиться.",['register/style'],"о что по пьяному 
делу маленько "," и куда-то такое пропал, да и вр",погорячился," и куда-то такое пропал, да и вр",6095,6106,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01,ru,none,[],[],False
SMYCVN0pEey3bivPUH3EdA,объявится,"Colloquial word: to turn up, to appear.",Разговорное: появиться.,['register/style'],"пропал, да и вряд ли, 
пожалуй, ",". Такова, если не возражаете, эт",объявится,". Такова, если не возражаете, эт",6155,6164,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01,ru,none,[],[],False
rLRpkN0pEey3WSep5wXgFQ,"Такова, если не возражаете, эта хроника","An echo-repetition of how this part of the story began: ""Хроника его невезухи, если не возражаете, какова?"" A folkloric conclusion combined with the high style of ""chronicle.""","Отголосок-повтор начала истории: ""Хроника его невезухи, если не возражаете, какова?"" Сочетание фольклористической концовки с высоким стилем ""хроники"". ","['register/style', 'folklore', 'intratextuality']","и вряд ли, 
пожалуй, объявится. ",. Возникает: точил ли я ему нето,"Такова, если не возражаете, эта хроника",. Возникает: точил ли я ему нето,6166,6205,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01,ru,none,[],[],False
kPd1Jt0pEey3VyeXL344Uw,если не возражаете,An example of Ilya's conversational style/tone. Why would Pozhilykh object to Ilya's account of Nikolai's life?,,['register/style'],"и, 
пожалуй, объявится. Такова, ",", эта хроника. Возникает: точил ",если не возражаете,", эта хроника. Возникает: точил ",6174,6192,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01,ru,none,[],[],False
